# z	DM_EG
2.480418	2469.862735
1.725810	1914.741269
2.502652	2823.143942
3.198932	2852.725400
5.783616	4679.986401
2.145993	2432.661280
1.548375	1224.354273
1.464793	1364.961170
0.846177	765.956878
1.771277	1547.006979
1.814857	2228.964863
2.565133	2360.291989
1.708788	1728.990424
4.964972	4829.357657
1.442779	1761.147309
2.894495	2680.180294
2.066492	2124.547694
0.141569	52.594073
3.437258	2810.113330
0.455286	683.745975
4.885919	4242.215745
0.129639	39.878592
5.016426	4967.267493
1.544001	1707.006849
0.424198	618.853537
2.492769	2757.363079
0.807940	917.389580
0.801987	999.331479
2.324709	1991.232765
3.194520	3054.989339
3.320731	2923.206341
0.558177	567.671544
3.578328	4164.742948
3.352994	2597.608078
1.833402	2290.880856
0.766432	944.247397
1.324040	1087.740837
3.121544	2419.067303
0.870308	1087.207852
0.746472	737.619796
1.908954	1975.810273
2.130602	2077.608220
1.493078	1926.219228
4.580501	3326.678766
0.863329	961.494402
3.043483	3075.110766
2.325812	2207.384953
2.014546	2342.006441
4.260832	4308.370435
1.230991	1598.444568
5.284013	4558.744471
0.886870	1113.476103
2.327723	1907.083660
0.974365	1013.585283
3.778331	3478.001794
0.574188	723.564035
2.057912	2462.398909
1.651396	1442.863878
1.070737	612.999146
1.056040	1410.618565
0.417924	491.100165
4.965562	4468.702215
1.032047	510.662082
3.852971	2981.155183
2.844314	2920.694852
2.521853	2888.037253
2.237094	2417.632782
1.773190	1996.615276
1.507773	1426.509433
1.904672	2263.032800
2.937766	3257.730189
1.484919	901.061198
1.772857	1434.502788
5.138558	4410.440599
0.899658	972.190814
3.343513	2831.130567
1.345776	1278.552761
0.855307	1070.832126
1.793632	2196.221449
4.407444	3886.417077
2.839594	3242.453739
5.871240	4435.131931
1.017277	1219.342012
1.989806	2375.322581
5.674504	4249.272460
2.482015	2496.169901
2.691898	2696.071907
1.977031	1956.615343
3.547504	3619.088017
0.935210	1326.572734
5.196420	4803.900953
3.882139	3863.349799
3.416435	3301.238000
5.479319	4996.464189
4.409877	3879.545247
3.281026	2856.818514
5.880756	4495.284774
4.671146	4086.009457
2.359941	2909.135797
2.912635	3107.357193
4.181260	4059.405890
1.114040	1105.250402
2.498824	2778.793856
1.275486	1256.906977
1.605775	1257.837861
2.067004	1984.059055
1.734339	1782.581636
3.631207	3292.806757
2.468966	2751.754898
0.429842	615.601738
2.396713	2105.476832
5.107185	4534.063086
3.060509	2599.123726
3.739224	3713.796350
3.295122	3870.261628
0.837286	1192.560798
4.167528	3767.975117
5.174949	4854.476916
1.434894	1574.415899
0.780566	899.966680
3.639693	2997.870572
0.881208	1129.630928
2.434599	2519.600810
2.198033	1877.426669
3.852091	3321.596315
1.068250	963.799512
0.522167	506.355003
1.767464	2224.334049
2.054112	1942.524985
0.841552	1034.806422
3.958717	3313.521554
4.960360	4363.150548
4.586908	3994.223039
1.298302	453.401717
0.656053	848.559986
4.309227	3674.501647
3.548443	2886.138146
3.056806	2744.478658
2.629179	2645.006735
4.036382	4246.812684
3.619591	3775.353576
4.141875	4155.431269
3.187925	3497.929591
1.472109	2012.936738
4.831403	4355.414260
3.034723	3399.784731
2.561150	3345.653729
1.839448	1822.526923
5.907537	5833.080966
0.997558	1120.686924
2.739456	3048.954498
1.693396	1506.016969
1.036930	1077.095613
1.182075	1403.207974
5.782119	5224.749799
1.106228	950.561766
1.729213	1673.967292
4.704055	4152.865422
0.440372	442.077547
1.991178	2652.155493
5.441122	5104.795073
1.526707	1844.065990
0.751153	664.637605
0.847535	904.825057
1.150420	1077.683404
2.704970	2988.237570
4.212551	3809.996823
1.158339	1197.821693
0.802132	542.075588
3.947111	4395.976020
3.007919	2773.703168
3.084813	3091.761585
5.048139	5110.737003
4.717175	4634.279661
1.318846	1256.941806
0.521729	519.388020
3.312623	3431.120365
1.294095	815.912087
0.366764	263.028921
1.542666	1857.417146
5.242540	4430.021754
3.254535	3167.434357
5.250456	4625.464446
1.806962	1364.315317
3.765732	3818.604523
1.938274	2289.495786
1.653857	2101.417478
0.173473	261.603264
0.423600	131.582187
5.688571	3940.295198
1.148129	1004.511994
4.552157	3580.370272
2.422288	2848.582539
4.634019	4327.689538
1.443971	1540.003919
0.742041	828.981819
2.508210	2481.237866
4.420173	4431.091465
0.725086	703.422042
5.297694	5001.890402
1.389806	1414.618171
4.295071	3486.407175
4.455049	3704.536940
1.044269	1017.867188
1.960414	2004.067381
2.231246	2517.172434
0.915912	1091.329962
2.255049	2164.570896
0.901895	655.823896
1.130622	1727.799009
1.568320	1781.511396
0.743719	1124.573986
2.826270	3392.023775
4.001578	3848.162781
5.608466	4688.049598
1.090983	1147.677237
0.836222	1004.349811
1.119370	1385.333432
5.363986	3643.927174
1.763458	1700.530680
3.495782	3577.454041
1.094158	1354.927125
1.829638	1827.232494
3.584832	3639.543627
1.276032	1454.999099
1.320050	1230.619100
1.515321	1969.886798
3.096846	2435.424801
1.667597	2353.054634
0.818714	853.540284
2.950679	2831.884037
1.482941	1572.638477
0.581673	953.501961
0.916592	504.868635
1.108030	1041.718550
2.234186	2520.690546
0.639823	969.918498
5.141550	4078.401746
2.396147	2674.786939
1.084735	760.343901
4.784908	4458.003528
1.653425	2152.441026
2.571097	2729.926406
3.420158	3301.866786
4.610192	3821.474516
3.105645	3660.580042
2.729797	2880.517468
2.728821	3043.199258
1.904455	1874.071155
2.646443	2052.885142
1.094211	744.124372
1.576752	1279.831994
3.430569	3571.149136
5.476683	4682.419150
2.991592	3278.846271
0.559949	1078.386916
3.764981	3530.380406
3.923767	3196.400713
1.246668	1093.738413
5.305377	5414.662538
3.995737	4364.068326
2.146222	2350.058467
4.399740	3876.959024
4.567913	4320.766534
4.098724	3537.592696
0.970280	867.534144
2.056490	2449.303072
3.770013	3776.266678
1.539546	1590.558020
1.976296	1962.626741
0.664768	934.715812
1.861108	1656.551557
4.344078	3667.472939
1.218842	742.061614
1.281973	1463.317848
2.955394	2793.086061
1.269981	1343.344884
2.618827	2613.197328
1.176273	1604.141801
2.584079	2714.445193
5.326826	4794.277500
1.003966	866.777122
2.029825	2561.135436
3.484584	3115.306513
3.230577	2969.614979
1.273622	1544.959562
5.197172	5150.418352
4.318558	3962.525991
3.783511	3829.205122
4.777945	3485.416738
1.329889	1339.560233
4.668691	4425.350210
5.602098	4573.931731
0.947324	752.064965
1.594099	1889.896420
3.220103	2901.145446
0.943433	685.283170
2.147376	1529.489184
1.898123	2333.668594
5.265247	4370.925568
1.122275	1580.981284
3.627241	4010.925199
3.508715	3381.561436
5.522729	4903.416339
3.909649	3662.699874
1.590899	1599.421310
2.426051	2380.018866
0.885182	867.569153
0.714031	328.926784
1.841346	1228.542339
1.316192	1496.603414
1.576919	1844.941699
2.474725	2814.800078
3.079414	2573.521312
5.055082	5036.423961
1.752441	1738.579462
1.916461	1991.936536
2.882303	3416.869674
4.347300	3960.656545
1.911882	1417.718622
0.732611	924.395070
1.285251	1388.760127
4.699905	3775.294305
5.152341	4526.578992
3.004039	2440.488058
0.730403	1052.964257
5.260714	4496.035512
2.494446	3245.955346
0.928992	871.831414
0.799141	836.083788
5.131599	4824.253985
0.517220	420.757919
4.923964	4045.295995
2.751750	2931.807752
4.274608	4408.036926
3.690784	3641.806022
1.199119	1396.296128
3.141415	2899.131009
1.451794	1659.268438
3.350588	3079.779348
1.232436	1117.644564
2.537777	3019.758037
4.576137	3189.852824
2.460970	2583.918694
0.910307	760.030806
5.018992	4161.133563
3.808414	3513.833706
3.252199	2898.619912
3.948375	3939.603273
2.255976	2327.484574
1.360764	1661.736906
2.706171	2452.365324
2.545569	2720.482710
2.477018	2411.361104
4.446346	3685.468199
1.570659	1550.117372
5.756926	4381.250874
5.398195	5241.517637
2.477340	2650.219279
3.672910	3483.726679
1.674450	1358.471554
2.024239	1907.386501
2.456191	2072.049095
4.802269	4259.794512
4.768831	4406.725491
3.443938	2903.321488
0.965500	498.793669
2.810462	3133.887600
4.583108	3906.894304
3.701490	3516.931184
3.937788	3064.588578
0.988756	723.324189
0.753720	681.856558
4.972002	4226.599653
2.751876	2783.102638
0.779068	860.937479
2.188459	2601.734572
2.750539	2210.908778
1.180969	1338.183539
0.476982	429.126836
3.074279	3237.629552
3.415774	3131.863487
3.884866	3869.289636
5.934150	4785.238130
0.639464	828.329118
5.603398	4685.117052
4.718088	4797.778605
4.935311	4316.262705
1.829369	1863.269410
3.235408	3545.566011
1.282723	830.166613
3.704101	3357.796750
2.928626	2775.589525
5.216755	5083.726791
0.728492	547.068251
1.609998	1547.369787
3.850982	3840.724203
0.978758	1087.090876
1.581722	1630.905621
1.809718	1809.285422
2.678731	2617.342745
2.521669	2165.578631
4.935260	4552.372335
5.108264	4560.517473
3.346986	3428.006920
1.017547	972.176686
4.995172	4237.486023
5.576148	4442.611556
2.287534	2431.031441
1.730749	1622.619563
2.793196	3106.096847
2.556002	2924.914553
3.281882	3849.411384
0.533999	620.200654
0.647842	1050.476229
3.234608	2705.070804
2.806971	2700.876945
1.968934	2012.271442
1.279798	1520.159166
2.735602	2369.715137
2.979018	3025.148575
1.960541	2142.226625
1.802673	1753.701162
0.789277	1048.237984
3.545840	3078.093153
3.101978	3280.692874
1.436240	1770.251578
2.183584	2385.076177
4.367083	3853.598399
3.292922	3298.110493
1.938078	2030.446593
0.781594	902.936346
0.995184	851.388981
4.123842	3906.694892
1.110378	1355.082213
3.000116	3072.706032
1.686235	1510.325719
0.753868	722.902192
5.285452	4559.034589
5.967030	4695.625253
3.685543	3367.119933
0.911032	1233.823787
2.971431	2155.614638
5.400656	4715.499442
5.779018	5226.670494
0.457433	480.631038
1.029031	817.899911
3.292869	2889.255492
2.966900	3217.042987
0.261679	53.886010
2.863621	2695.175739
1.950708	2265.205715
0.285063	325.760774
3.765248	3909.610679
5.461213	4589.173595
3.915258	3689.991812
4.292244	4195.192628
1.810197	1945.050653
1.109142	682.592768
2.730867	3330.390591
2.016900	1796.715858
1.939414	2028.380447
1.675739	1742.311814
2.474745	2500.850707
2.133036	2233.575800
1.607877	1767.994053
3.891423	3977.860157
1.375825	1312.348450
3.138946	2807.672917
1.183648	1111.241627
4.985328	4325.668291
1.167861	1287.292357
5.581141	4720.128858
1.074320	1007.657728
1.105954	1045.037585
2.978824	2898.483030
1.692595	1587.224829
1.307185	1591.492331
0.530539	833.457225
1.534119	1840.070078
2.552665	2282.150487
1.812057	2048.597628
1.102723	1310.701186
3.658522	3670.065420
1.596051	1568.068601
0.915469	1034.384883
3.438080	2965.279064
0.914896	992.897874
0.640525	154.876304
5.808520	4857.606380
0.559354	1032.788138
3.465078	2830.439837
2.060634	2437.861775
5.992389	4800.289228
1.824282	1540.908138
3.283560	3366.317219
2.596627	2892.948292
0.621971	831.456191
1.666053	1720.251114
2.289482	2309.596974
1.487475	1146.899318
5.127526	4578.646467
5.658065	5463.783125
0.615212	586.342875
1.338847	1822.064618
2.271443	2380.210185
2.949818	2467.158394
4.031112	3641.164568
3.058393	2135.331465
2.066958	2979.929605
3.244832	3173.190814
2.219219	2785.506975
1.793980	1721.387587
0.288013	316.807984
5.269364	4515.981253
2.267495	1838.904832
1.686000	2273.971938
0.632406	653.170698
3.788040	3444.537020
0.583011	477.649033
1.669335	2246.139749
1.414413	1009.521718
0.321617	555.116757
1.351927	1515.935964
2.840956	2965.780166
3.992838	3961.256442
4.729234	4480.862562
2.929631	2802.199378
3.932210	4044.938686
2.039903	1684.620834
4.529512	4020.390461
0.312389	412.576848
4.288344	4144.147360
0.508209	581.649004
1.555723	1936.819014
2.382016	2413.398675
2.298099	2363.221555
2.866124	3136.850048
4.682594	4415.441961
1.536292	1659.233307
2.279999	2472.792402
2.130953	2272.704845
0.665957	522.899470
1.912174	2362.568690
0.876413	946.442078
3.564017	3686.816530
2.747738	2737.999021
2.817915	3054.628782
1.313215	1176.783186
1.720941	1764.325904
1.154676	1043.819079
0.692557	840.810562
0.845876	900.351782
2.085867	2184.560688
1.385837	1241.699173
3.203951	2778.222481
3.242234	3220.295349
2.122017	1948.562541
2.180713	2423.825027
2.087209	1778.445838
3.467708	2578.720417
1.541352	1401.569994
3.998490	3596.690824
0.346313	404.052076
1.032640	656.304452
3.314566	2960.542909
5.520821	4835.896820
2.672320	2317.033811
2.230346	1959.279773
2.522431	2299.352822
0.718931	667.536204
5.331837	4621.900778
1.914359	2084.623338
5.467154	4381.057201
4.048439	3690.608201
4.540032	4523.097336
2.888117	2868.235915
1.912155	2135.026364
4.939960	4281.834049
5.957686	4505.094056
2.997814	2744.496108
2.111155	2016.238508
2.953214	3073.336796
1.847889	1908.751010
2.206009	2592.755683
1.404230	1571.208700
2.036604	2159.747713
3.353707	3811.269740
1.164373	1245.798442
4.591773	4086.820700
3.942691	4375.803099
1.072431	1113.429055
0.897485	1198.858020
5.275784	4288.903785
1.425944	1828.708986
1.315214	1451.464874
2.487158	2045.134536
4.565124	4474.313652
2.332053	2179.956408
1.301993	1124.356970
1.613328	1625.371913
1.549710	1701.968270
1.325940	1515.609920
2.367771	2816.466748
2.090404	2142.707724
1.180117	907.738940
1.369982	1362.585112
4.589938	4518.921361
4.128791	3630.686557
0.551216	275.914002
2.467647	2089.021215
5.593538	4906.790415
1.353745	1547.246582
1.932942	1553.133662
1.977189	2130.725938
1.048055	881.315814
1.088072	1568.221827
4.309624	3119.272369
1.923529	1590.265196
2.914203	2495.722482
1.101830	1094.391702
2.015931	2593.387349
3.968811	3736.703701
0.854866	675.728357
4.634259	4606.517963
4.201083	4499.859977
4.051021	3739.208827
3.993466	4084.297068
2.846047	3056.591240
1.630904	1803.405840
5.410261	4866.555808
2.894274	2569.947787
1.756875	2041.365597
2.270633	2635.452041
5.451135	4753.145266
1.622558	1175.753759
2.282630	1589.917741
3.681692	3655.123633
1.753171	1514.554460
1.165881	1468.868702
1.922086	2326.394507
1.041166	1345.894106
2.841619	2809.271513
3.511406	3243.730062
3.545734	3667.144276
4.692217	4044.127442
1.475102	1670.471814
2.963980	3512.758679
0.866420	790.721088
0.827873	732.012754
4.243265	3127.070926
0.773955	1352.332370
1.485425	602.342190
0.724672	507.294727
2.585517	2637.996238
1.098424	1728.413248
1.475498	1308.718877
4.456383	4177.711224
2.477990	2686.879889
2.190692	2111.578110
2.177781	2231.322766
1.801391	1820.169271
0.642847	1075.337624
4.088114	3914.997945
2.351087	2665.987190
2.687824	2120.982958
4.780358	4303.965810
2.860415	2840.691858
4.753967	4271.955902
2.270127	2103.960928
3.271085	2959.718540
1.732373	1545.369203
5.840475	4603.898246
1.541921	1591.750810
2.847557	2424.887203
3.031835	2383.700835
4.142284	3815.577082
0.697719	458.482321
2.468173	2232.135572
0.726110	833.098500
4.519570	4004.999570
3.274145	3397.981867
2.127966	2065.009246
3.405344	3016.376430
2.283333	2273.463249
2.350073	2897.654467
0.989119	1413.846968
2.142328	2411.029113
0.289190	317.916263
1.238296	1092.519392
0.732739	570.459801
1.477814	2016.318645
3.135384	2811.071076
1.797946	1612.497738
1.546343	717.538752
0.713425	879.503851
0.843463	1163.535363
2.705203	2526.861499
2.463507	2258.061099
5.486308	4724.569622
1.321367	866.047782
0.958764	1073.436646
4.048491	4152.221395
3.083358	3112.993519
2.559614	2622.701524
1.076560	1215.728379
1.801168	1482.610573
4.563269	3554.811694
3.728580	3814.899800
0.798951	623.613683
4.686098	3687.341857
2.874414	2820.489337
2.476060	2616.361434
3.421302	3434.190833
1.034200	1837.631075
0.997937	574.394224
1.680014	1845.480137
5.598995	4605.224782
2.064973	2071.691430
5.169670	3918.890007
3.631295	3513.196101
3.546975	3275.719441
1.052307	1167.721345
1.083850	1032.311979
5.909030	4362.045863
5.297327	4424.908005
1.580277	1545.932806
4.846456	4531.612354
3.023623	2679.765915
5.014235	4159.877531
0.225844	325.655247
4.601620	4326.804806
3.147259	3798.179293
0.884557	970.396887
1.809268	2128.321295
2.787703	3050.309707
5.876040	4808.398315
3.397229	3533.994970
1.279257	897.107032
2.583490	2712.806518
1.296917	1410.093950
3.895315	3736.170379
0.480755	608.254230
1.608010	1437.251086
4.020541	3574.440993
3.995382	4058.364543
4.804367	4451.985561
1.785491	2175.794621
3.038396	3044.920343
2.004793	2053.696974
2.680225	2422.328815
2.416858	2550.522676
1.958534	2545.547814
3.040112	3422.794349
1.565494	1458.144201
0.958103	1060.099802
0.579312	629.590005
3.379022	3071.952190
2.113442	1887.171464
1.998238	2305.050265
1.230472	1407.851185
5.945378	4590.053807
1.141599	845.337625
2.831340	2776.030959
4.048606	4466.238525
1.474907	1880.958185
1.921493	2120.445730
1.512109	1692.278274
1.260976	1515.286880
0.781421	1081.443004
4.776857	4269.523167
3.248501	3046.124350
1.734637	1836.532539
0.785562	790.043028
0.783004	275.848375
4.199556	3700.811570
1.035317	983.071954
2.317649	2615.978474
2.830826	2978.459877
2.362713	2278.790467
3.892408	3859.176951
5.181837	4746.483815
1.974254	2170.214120
2.828743	3096.528884
2.749317	2780.896417
1.380412	819.646491
1.229547	1235.086874
4.089917	3809.741663
3.298811	2828.922885
4.176065	4042.227500
3.339591	2875.048444
2.150649	2073.786789
2.961377	3060.728111
2.933922	3234.460474
2.577129	2724.152803
3.531702	3290.842139
1.565172	1359.854088
1.521307	2094.203757
1.156339	1130.250360
4.365122	4029.790197
1.209868	1502.734892
3.360142	2947.990722
5.829286	4579.408838
2.652352	1900.918119
4.852414	3814.977735
2.139942	1750.488690
1.256559	1083.597781
1.593695	1624.066117
2.180918	2345.804632
1.430268	1357.607399
1.292460	971.534163
0.912365	1082.726334
1.378002	1634.700690
1.597854	1999.832717
4.179174	3982.458208
0.804438	895.359282
5.184860	4011.547112
0.962213	1345.500127
2.050557	1984.610079
3.213714	2529.331675
0.464281	499.901568
5.102879	4969.310128
5.600090	4703.877914
1.847293	1749.727661
2.474602	2713.564108
4.785909	4595.492828
1.020365	1359.178096
3.466385	3498.170775
4.252353	4413.502491
4.404124	3755.841784
1.755110	1474.560365
1.320847	1978.804487
3.501649	3701.102403
3.174358	2442.292447
1.109957	1056.216849
1.480571	1606.939561
1.964997	2039.684446
5.931310	4524.178310
3.417879	3557.901307
0.668063	536.661944
1.149168	1241.584619
4.236552	3705.023337
2.230892	2578.657932
4.200485	4565.295146
3.153338	3518.028917
2.488984	3194.353770
3.177217	2408.285138
2.358704	2137.178833
1.916021	2063.280298
3.937108	3857.619293
1.151411	1525.978250
0.727073	634.788437
4.953051	4680.180346
3.626343	2571.488652
2.940635	2992.909532
4.118216	3814.229278
2.328465	2671.032129
2.869398	3500.871129
1.463097	1466.433042
4.538004	3940.689801
3.781956	3206.366156
3.322478	3299.702246
4.107666	4070.323584
2.338288	1892.952028
3.297403	3294.049599
4.378680	4044.449244
0.848574	1258.398610
3.909882	3662.640959
4.252871	3932.994967
3.880770	3496.693510
