# z 	 DM_ext
0.616764	766.867094
0.061231	132.822569
0.642291	574.477424
0.171528	222.146775
0.095915	50.556064
0.048882	107.894469
0.242215	192.839145
0.066738	35.814771
0.264754	499.622524
0.144815	170.071522
0.084718	128.755799
0.141952	256.951710
0.234383	308.830062
0.123407	164.782950
0.066907	72.967980
0.055252	155.529790
0.289861	146.232620
0.031247	85.813819
0.059716	112.496714
0.013199	20.890410
0.134329	107.920730
0.039337	22.173803
0.122224	126.739071
0.127081	215.796986
0.135648	214.138430
0.075372	123.786492
0.287955	663.500733
0.099450	282.400741
0.061350	65.178806
0.015949	20.935259
0.332771	345.180777
0.071460	156.210583
0.268381	262.192011
0.093868	77.963832
0.195717	288.997459
0.198247	252.605371
0.177688	403.261250
0.098198	144.314159
0.308834	597.611457
0.137456	101.754764
0.032249	88.760145
0.108008	101.843713
0.034470	82.362405
0.030714	86.906416
0.054655	95.411652
0.578808	721.966024
0.220788	463.486894
0.108380	120.605683
0.097178	117.982413
0.154561	311.969203
0.072155	129.274759
0.233329	404.832948
0.167014	247.456134
0.210689	335.556987
0.100491	20.129264
0.033908	38.452280
0.237358	349.040654
0.077773	88.817918
0.165729	142.800472
0.188627	401.782859
0.650512	707.653624
0.192012	109.586536
0.105743	126.084865
0.067474	103.743282
0.221271	530.541342
0.099214	164.035858
0.275782	289.689221
0.087404	91.609881
0.187173	370.351080
0.226981	281.932529
0.027211	28.295808
0.070238	94.555375
0.036318	28.843750
0.338005	625.147036
0.291067	381.452582
0.171855	158.527785
0.002671	5.880537
0.327306	206.105464
0.020447	37.092541
0.128989	139.917369
0.512152	499.460794
0.041847	112.803583
0.152093	386.230799
0.019000	27.604234
0.075336	61.441142
0.181407	281.798506
0.175189	191.173402
0.160967	103.120610
0.149847	75.321833
0.295262	217.887204
0.024931	16.563016
0.038841	111.660810
0.044095	61.978288
0.136387	51.095582
0.221155	220.919086
0.220127	185.646713
0.171586	204.713075
0.190166	280.370890
0.041302	43.251535
0.151776	353.568505
0.073481	148.412113
0.173371	296.393466
0.021032	24.928969
0.131039	128.662693
0.332063	360.521887
0.194287	225.769844
0.258364	176.145094
0.114511	387.201319
0.243814	384.550245
0.029650	132.238206
0.098795	218.053594
0.397661	461.545514
0.099109	18.287143
0.103235	86.727754
0.027778	15.382621
0.096082	27.146992
0.538331	382.281194
0.187218	188.837665
0.045178	60.897133
0.283816	142.893107
0.205822	188.865058
0.200372	151.937370
0.464358	468.394004
0.009778	10.756200
0.273947	332.842629
0.373412	123.280437
0.005202	10.368066
0.118185	265.482904
0.034150	44.974701
0.097413	114.210960
0.055670	13.924505
0.191843	239.736535
0.110851	270.292142
0.580572	493.823388
0.250829	231.378396
0.205057	236.675396
0.160877	49.152338
0.040291	130.497599
0.041994	85.887472
0.132780	80.498987
0.056279	53.184390
0.499386	450.525058
0.247119	221.141893
0.370037	456.238867
0.201007	163.711607
0.013918	19.555819
0.428929	368.226318
0.231706	363.268914
0.263311	197.818362
0.275401	35.177319
0.065858	69.661325
0.244878	178.186261
0.164400	325.218346
0.075579	102.182915
0.119545	85.464022
0.410997	775.877635
0.096539	62.736362
0.062681	150.605783
0.219350	272.692661
0.130643	138.354220
0.064735	74.384955
0.343850	540.594697
0.035711	47.238180
0.099985	100.323734
0.044971	55.602486
0.623393	523.011533
0.239420	212.655287
0.188061	73.687150
0.047996	11.323253
0.623342	663.515689
0.015970	33.051006
0.098231	95.960238
0.115636	36.457703
0.016645	12.191643
0.147068	117.728179
0.059000	71.439907
0.468894	331.381883
0.023754	57.285813
0.262699	178.958775
0.150062	67.623949
0.326433	742.600561
0.110754	129.248550
0.042102	26.581488
0.532533	798.946120
0.525438	410.445043
0.268832	479.371368
0.224866	101.809923
0.182182	314.151115
0.237656	131.054863
0.022954	70.812164
0.134339	219.405313
0.072800	59.388188
0.147128	264.906252
0.020289	21.423127
0.037834	80.779272
0.033134	62.888446
0.234164	316.755172
0.129796	168.031556
0.010734	60.193374
0.010162	14.609040
0.104536	40.581195
0.114716	31.924246
0.122759	206.687769
0.053342	125.621670
0.087521	150.544752
0.107877	75.435943
0.130350	94.586328
0.181831	225.241780
0.351554	260.349274
0.046291	47.388316
0.276287	341.823787
0.060048	80.165127
0.232243	205.151500
0.138251	115.848189
0.176696	180.993614
0.296150	388.942299
0.319062	443.842848
0.049991	115.610915
0.118060	19.046986
0.084477	204.118821
0.027964	43.253772
0.559687	853.952397
0.378102	703.448752
0.037911	49.184581
0.033355	89.924723
0.225291	195.203983
0.312611	235.022727
0.131445	47.307893
0.054004	73.983298
0.106213	167.404272
0.014577	50.522551
0.337830	351.459070
0.067834	131.263417
0.118897	256.574352
0.176945	201.931286
0.117752	76.378576
0.183911	319.616562
0.327294	361.032608
0.050534	109.039797
0.343885	420.279152
0.176198	51.614645
0.236438	130.161173
0.323197	305.504472
0.151424	110.059939
0.025994	59.913115
0.330502	384.520031
0.064159	29.164170
0.188404	175.976624
0.115743	159.406901
0.107536	84.283623
0.097145	14.977701
0.234563	220.080563
0.037844	55.056006
0.059255	178.160713
0.032666	97.325330
0.524926	563.102629
0.293699	288.602117
0.063460	110.225963
0.220431	147.941287
0.034450	42.951748
0.140599	11.103051
0.098837	41.075412
0.096964	60.952882
0.079294	120.770610
0.264466	176.579252
0.074595	31.477626
0.035677	61.338694
0.176344	245.839629
0.140402	32.730106
0.263888	370.930407
0.342412	401.169453
0.005196	21.909103
0.184604	439.209864
0.247694	22.091132
0.533082	568.333976
0.049083	43.818223
0.121791	116.459423
0.030280	14.238596
0.038695	66.016774
0.343912	324.421593
0.484120	909.453970
0.013213	35.252223
0.197399	381.891306
0.396120	321.348815
0.327013	297.576754
0.158151	160.431891
0.195620	328.515972
0.201051	123.515725
0.185130	384.873626
0.227370	57.091123
0.108545	243.364709
0.048443	62.765327
0.418450	435.982515
0.059939	260.852063
0.239238	399.120784
0.061819	168.362474
0.226303	266.467959
0.131746	315.187497
0.275593	360.727531
0.053511	120.562535
0.052102	97.399352
0.605681	786.846632
0.115374	171.246788
0.208540	296.280361
0.011177	19.283753
0.150173	217.730500
0.085415	72.251503
0.079781	130.480323
0.076058	95.054887
0.253778	435.410146
0.609290	731.165499
0.120756	155.784520
0.579671	507.688198
0.323791	501.879270
0.148625	31.900927
0.220011	411.945079
0.484530	570.843408
0.208013	116.743913
0.021343	58.525606
0.324832	290.939886
0.336517	223.082654
0.200817	176.550775
0.077742	234.314444
0.307231	414.307301
0.029624	82.687419
0.216782	166.333860
0.206638	81.858711
0.154886	223.646235
0.409180	428.191970
0.094534	186.939730
0.045250	70.579983
0.056200	65.003160
0.421216	35.578050
0.260875	272.328313
0.241393	123.202723
0.219797	424.556541
0.121173	269.369497
0.039755	90.888709
0.043687	25.233128
0.227137	108.894101
0.091069	130.890597
0.061226	117.227148
0.125180	263.337856
0.444261	677.049942
0.167062	76.033202
0.243301	620.098860
0.201246	105.080650
0.182719	324.297349
0.170569	227.614686
0.087388	140.738303
0.115875	158.126476
0.091609	213.602131
0.170684	234.075879
0.172010	296.806683
0.102694	47.764600
0.098986	217.667128
0.133004	392.678206
0.324170	399.127631
0.506950	897.394670
0.027652	32.615957
0.285051	427.399223
0.297639	177.003672
0.066618	97.238382
0.057009	105.714666
0.184418	239.097945
0.211250	283.008874
0.639141	564.825471
0.062813	233.957418
0.193932	15.242920
0.014062	95.609951
0.158296	284.102643
0.229733	397.925686
0.082672	148.330949
0.020324	36.771585
0.038440	48.202779
0.045671	60.891473
0.066394	77.425978
0.466105	616.508496
0.137689	218.896600
0.014471	36.883484
0.068156	141.660163
0.463989	516.426327
0.023212	8.910991
0.037992	110.167994
0.042055	112.087510
0.143458	147.089640
0.174575	287.074954
0.120218	134.381794
0.136268	73.694797
0.032771	54.476537
0.118241	29.574187
0.115552	215.333715
0.042882	53.582662
0.431271	279.116645
0.025606	16.813195
0.241296	173.075976
0.221352	295.713198
0.191737	250.250216
0.116038	46.751902
0.189256	277.278750
0.122621	101.645383
0.065885	88.168490
0.237035	126.633389
0.005421	35.571463
0.306084	265.585398
0.151171	198.533638
0.091882	99.703242
0.297406	99.072859
0.192027	268.796962
0.517233	575.932384
0.391348	370.587915
0.044152	27.867792
0.083680	124.370061
0.068631	65.436243
0.089608	94.842598
0.155508	39.741308
0.019721	52.755989
0.098120	28.484354
0.031022	86.123223
0.055502	136.903581
0.412162	746.185573
0.483347	744.741609
0.051443	168.040577
0.188761	345.948748
0.076915	40.536006
0.019326	25.569007
0.288743	115.030101
0.125847	151.281844
0.079890	105.902350
0.241854	446.138612
0.039853	138.214665
0.008777	7.776987
0.274977	332.967142
0.402494	425.243347
0.003762	20.531210
0.367093	391.151221
0.581936	913.927491
0.108551	239.242424
0.265881	124.592255
0.134042	144.564067
0.279481	413.002059
0.116701	175.025615
0.231701	281.972404
0.009736	53.195080
0.050861	65.406564
0.186164	197.375955
0.053028	194.457999
0.140603	203.172021
0.612825	723.443726
0.010723	13.284674
0.095253	59.785935
0.078983	72.912249
0.310825	301.598507
0.326191	331.114468
0.368924	591.630318
0.079969	28.522661
0.017973	23.267624
0.084431	37.547513
0.118773	198.155236
0.243659	519.381204
0.234104	407.690960
0.215939	305.819604
0.349336	82.037389
0.198623	170.753650
0.050926	120.733711
0.178174	243.571381
0.275841	177.460795
0.366967	380.108171
0.174420	79.032404
0.160421	177.672993
0.136382	286.182494
0.236797	57.136254
0.488355	553.370340
0.323526	223.302605
0.359813	743.968000
0.017442	20.170201
0.180670	252.963502
0.255362	179.265046
0.510823	755.854212
0.114682	55.359790
0.004346	6.331877
0.098657	52.768743
0.068698	148.403655
0.031390	31.852518
0.073650	45.193926
0.114680	193.890969
0.181292	303.971686
0.187486	199.504815
0.103027	100.344525
0.159518	205.465762
0.258228	320.193062
0.069840	116.719828
0.008304	15.425473
0.106111	268.171770
0.156828	87.931449
0.000419	11.760685
0.262306	197.611965
0.058016	177.574960
0.195210	334.354260
0.306742	454.959112
0.191350	21.301745
0.035086	71.426520
0.422625	310.014765
0.055059	180.424508
0.025996	54.659682
0.013511	30.961009
0.093107	83.835986
0.238269	254.949421
0.004522	9.143452
0.019904	58.119753
0.221803	280.510293
0.089948	99.161995
0.055394	101.622597
0.031909	91.671501
0.274435	85.025535
0.047770	31.912342
0.200982	277.362395
0.020215	26.856832
0.028820	26.403696
0.131207	70.746151
0.405485	455.888839
0.007740	16.905792
0.021703	55.727189
0.434371	755.909554
0.375216	497.989381
0.438498	597.884788
0.035053	25.697063
0.126749	100.036438
0.167427	66.846216
0.098723	279.588916
0.247370	349.072398
0.352079	65.791105
0.121248	136.387458
0.025583	26.332128
0.240578	257.728474
0.154837	99.685206
0.316707	122.272157
0.248222	202.853096
0.455790	366.330833
0.151486	245.074050
0.562292	591.585706
0.537386	457.158398
0.282345	331.800404
0.360550	150.241963
0.460052	552.154115
0.108276	45.190169
0.466732	397.219531
0.203421	146.466991
0.295208	327.445042
0.340575	655.991201
0.282257	223.902309
0.163119	145.021270
0.395366	245.224901
0.220590	208.161404
0.429691	278.372384
0.093990	40.819503
0.291590	451.760650
0.300265	84.588400
0.521260	667.113665
0.162562	106.863072
0.186481	31.669961
0.062959	133.407776
0.031962	64.739578
0.267485	217.172087
0.240729	89.404669
0.128573	142.653127
0.058081	56.203968
0.096481	242.276255
0.049483	75.134315
0.015048	59.901931
0.279133	246.435589
0.091149	151.310096
0.335954	207.854333
0.299269	441.630555
0.021370	12.900858
0.271206	359.690793
0.105043	108.481386
0.399303	443.864422
0.399167	445.575948
0.035937	72.081721
0.017994	11.875216
0.383534	406.766592
0.342389	341.816552
0.039526	44.293496
0.388033	410.379810
0.140259	317.578628
0.081919	217.920688
0.091562	77.650382
0.461048	714.330342
0.485144	732.188125
0.558698	449.484490
0.030680	104.050189
0.083026	183.133867
0.112917	133.278837
0.020375	25.813245
0.206086	262.595874
0.043159	36.640973
0.149854	80.032576
0.062433	143.939030
0.266330	69.972242
0.366461	517.902953
0.129592	107.743325
0.118070	152.090687
0.234343	260.576629
0.004844	39.576434
0.082138	192.930072
0.043954	95.959463
0.493192	548.226147
0.021765	20.230873
0.166806	191.212768
0.030797	25.313828
0.041313	37.017031
0.168907	154.883109
0.107053	97.490463
0.165820	75.911247
0.038872	13.865457
0.169158	171.642609
0.474180	229.080751
0.313521	234.514190
0.016029	28.342528
0.620225	480.003125
0.032484	10.459922
0.042358	52.948634
0.367394	353.948011
0.174993	339.684661
0.125945	69.424975
0.097921	143.893324
0.103203	83.432362
0.107958	61.661823
0.253624	249.244277
0.284927	270.618158
0.106972	97.371292
0.530368	693.850561
0.172017	293.318099
0.203717	102.556214
0.434344	298.059618
0.063273	77.791212
0.258675	249.461992
0.051237	117.191690
0.043005	185.326161
0.572486	480.862851
0.202145	302.212022
0.079172	114.124445
0.246356	300.552412
0.161048	109.343481
0.330140	156.170846
0.156455	196.565312
0.158210	196.069406
0.044452	144.005569
0.087031	156.385611
0.123676	129.666308
0.260163	641.729464
0.071307	66.957528
0.645387	464.926337
0.152566	198.009247
0.022416	26.185834
0.108581	244.721703
0.298094	284.926191
0.111805	57.281340
0.043750	23.394358
0.092699	150.308633
0.069645	72.205887
0.253980	220.236848
0.066728	104.546795
0.006905	10.191813
0.060725	26.345800
0.391252	472.905088
0.242294	13.292759
0.011447	39.882883
0.361622	232.039324
0.456416	447.106692
0.268690	229.543213
0.049003	38.569941
0.395938	578.024826
0.122176	169.385250
0.067352	55.204821
0.122562	95.274247
0.223088	141.386954
0.268145	315.479568
0.180033	265.460454
0.142339	108.616683
0.043880	46.771391
0.242826	330.910685
0.184901	270.486986
0.261842	156.412433
0.132904	119.057304
0.289316	466.391738
0.259637	375.322296
0.096270	50.172065
0.146306	188.513073
0.314239	613.105585
0.334766	349.588048
0.444682	555.398806
0.066313	24.464804
0.102477	197.833913
0.598774	674.659136
0.203754	113.736104
0.143831	145.440803
0.648743	380.515945
0.317561	443.340405
0.135037	223.215038
0.219674	222.107300
0.014261	105.987243
0.368863	437.857781
0.072194	14.523195
0.570725	519.429606
0.007411	9.684914
0.076310	46.205593
0.177316	404.896129
0.167584	109.522574
0.063362	78.306661
0.175351	332.757461
0.132263	122.619981
0.176432	194.957614
0.090233	51.351545
0.429366	341.840209
0.224227	239.199109
0.095865	89.571218
0.286993	72.647840
0.075362	75.494655
0.078013	163.688927
0.010770	11.731740
0.239072	43.005977
0.190211	87.770096
0.052947	104.158850
0.050860	116.333229
0.243557	65.928204
0.100667	225.541580
0.244005	296.178699
0.012422	30.999817
0.030588	30.851862
0.390372	348.632083
0.203444	417.378572
0.312052	533.398613
0.100972	144.860246
0.060960	97.026354
0.365803	256.203471
0.150434	339.644943
0.296482	412.070060
0.099888	111.284929
0.155054	272.467678
0.244912	158.955505
0.053837	35.419662
0.648164	846.482996
0.173871	210.088960
0.107091	135.260393
0.164390	192.642693
0.273540	151.301732
0.077985	76.138142
0.223200	253.183132
0.011663	17.218071
0.022547	35.778188
0.171318	203.326294
0.593843	949.694560
0.074422	59.107616
0.029305	46.137268
0.097990	315.675518
0.160339	85.840988
0.117202	197.502114
0.002586	10.125095
0.012537	36.297909
0.030508	43.085902
0.085205	251.475774
0.055984	58.457215
0.089630	147.499186
0.134930	203.073860
0.105036	176.287401
0.165411	69.068115
0.066172	72.755867
0.103389	85.184899
0.195049	175.455977
0.044096	113.060990
0.198504	68.077498
0.109797	201.175763
0.615522	658.068170
0.042415	53.587034
0.484771	366.297813
0.196599	78.719096
0.060989	79.731326
0.300031	341.287060
0.084238	124.265027
0.114340	291.747373
0.064612	52.745687
0.381480	512.552324
0.043367	107.622839
0.354527	160.192479
0.158474	373.763830
0.323442	569.259546
0.190992	173.183920
0.120938	127.612794
0.178499	288.894424
0.349996	353.011634
0.066227	136.068063
0.579351	255.764587
0.151098	97.202445
0.022101	25.425839
0.095736	102.905898
0.174579	305.272341
0.165451	196.123337
0.132660	154.440177
0.159157	135.457143
0.037868	24.678259
0.152811	240.665222
0.081813	122.633186
0.245078	462.751532
0.162299	153.353960
0.070874	94.521617
0.257947	533.664931
0.375553	222.149140
0.205527	153.251359
0.054375	71.697486
0.139794	159.246342
0.198959	230.608162
0.007737	8.856975
0.158235	332.885709
0.318235	418.533702
0.108404	74.155949
0.230645	176.480176
0.237907	411.085383
0.341426	302.240135
0.144954	168.943389
0.090759	40.980216
0.027286	21.760680
0.240349	225.236964
0.056545	98.670450
0.299235	226.507519
0.629654	995.884753
0.066532	48.999588
0.387236	525.283510
0.021579	26.947847
0.391469	558.802097
0.002703	16.558767
0.043543	42.112350
0.247424	253.248317
0.175352	87.153058
0.401421	516.847861
0.139408	247.686230
0.036407	54.565861
0.181420	172.162031
0.271637	165.910081
0.231386	175.006211
0.241632	195.395834
0.305930	173.430214
0.152476	115.627853
0.401339	643.795645
0.015980	21.723096
0.421138	367.125692
0.407366	375.579954
0.141342	342.108365
0.208858	309.766318
0.256005	153.393509
0.128226	218.752099
0.134506	226.256042
0.030743	90.838775
0.562332	831.370110
0.235188	95.628227
0.103078	119.182053
0.160255	247.439871
0.337011	660.207569
0.173657	97.243442
0.233674	203.029816
0.039963	49.369383
0.048166	63.879956
0.458230	469.215052
0.070941	71.023968
0.049549	163.907838
0.005440	30.573204
0.391328	505.561477
0.083254	85.905711
0.619320	902.351387
0.061978	18.776417
0.023152	21.122486
0.054552	170.552292
0.158818	188.164853
0.545711	373.854360
0.382119	681.219679
0.631234	1064.346156
0.131303	264.006452
0.084771	73.681281
0.408531	327.297458
0.148784	133.940433
0.051408	92.531722
0.043809	178.829112
0.029517	94.793544
0.079069	218.029542
0.013584	8.437378
0.303926	428.487819
0.656194	949.517308
0.050097	49.669630
0.195825	125.419276
0.620716	797.627159
0.053276	30.038356
0.151333	343.304966
0.252933	127.430243
0.057606	69.051260
