# z	DM
0.740507	894.559534
1.948390	2141.238817
0.965423	883.230899
2.687770	2804.946634
3.338503	3578.647804
4.073951	3841.350525
1.217840	1697.342284
1.097543	1483.369036
0.852694	978.863605
3.039098	3438.479478
3.440797	3201.163570
0.491328	417.480055
5.266081	4391.075534
0.610924	734.332025
2.563312	2272.356085
3.456631	3185.437905
4.641619	3818.827411
3.487646	3507.598006
4.082433	3960.912620
1.727621	2106.170396
4.181345	4589.801705
0.747446	722.631878
4.857378	4610.133110
2.592745	2608.312004
4.200353	4187.700370
2.172345	2242.447076
3.077849	3410.300656
2.494703	2549.031694
3.598043	3663.764866
0.754244	859.730741
0.654027	385.826752
1.388269	1290.778741
1.067856	1287.470872
4.648772	4573.874274
1.287190	1575.332875
5.705433	4368.129584
1.718027	2034.908556
1.151749	1267.064463
3.994106	4390.939645
3.161464	3617.180905
2.368452	2043.402365
2.629438	2338.937291
3.519518	3686.171798
1.320701	1445.417111
5.953792	4829.176145
5.692855	4265.861128
3.114871	3972.912650
1.215622	1325.989297
3.284298	2949.944659
0.711167	909.150818
0.485110	394.455739
1.426631	1106.214684
2.215477	1880.151880
4.618039	4037.398118
3.569802	3234.098725
3.670177	3462.232511
2.062320	1587.119491
1.752051	2449.486390
1.847709	1552.941006
5.846467	4604.900566
0.544579	353.566933
4.607241	4706.138875
2.742032	2224.992960
2.115748	1928.634686
3.557667	3351.707231
2.318158	2567.053804
4.663218	4673.212565
4.912721	4277.298695
2.047093	1792.895405
1.496242	1149.365568
2.809937	2744.937103
5.024989	4191.943716
1.256127	1196.575718
2.967352	2932.174298
3.012960	3231.560152
3.607833	3583.356030
0.960949	1230.109519
3.498441	3202.407306
4.992561	4720.024497
1.142772	1131.362458
1.353632	1451.587258
5.653263	4076.202400
1.147544	1021.405118
4.499090	4607.523538
2.342541	2304.849938
1.388732	1612.400533
4.639696	4328.496378
2.143274	1900.987658
2.442283	2635.354822
1.802500	1885.125867
2.812952	3059.302500
1.082766	842.861711
1.925470	2120.096688
5.630349	4923.784712
1.428266	1534.079494
3.150446	3276.218879
1.674259	1230.730719
3.878597	3879.006354
0.958240	830.716049
5.635061	4763.716788
2.178473	2494.007858
1.348223	1163.551927
0.717210	629.631304
1.106012	1116.762037
2.464611	2459.170426
1.718430	1715.699467
4.290874	3690.296985
2.084195	2388.080793
1.394107	1026.357214
2.936821	2687.594022
3.442640	2868.040529
1.095901	1331.330997
1.098052	960.206577
0.523790	294.345849
3.629072	3133.430764
3.190131	3033.137998
2.266386	2694.092061
4.414155	4090.491806
4.111897	3257.563286
2.775020	2677.772131
4.618028	4492.621630
1.238585	863.634662
0.882829	662.480340
1.470468	1263.771572
0.637538	610.926481
2.516510	2383.106036
5.270195	3971.367461
0.540020	375.321057
0.923736	910.416095
2.171849	2159.153413
5.241736	4967.036391
1.640689	1954.516812
2.408406	2287.446679
0.553187	370.546276
1.025532	1265.151587
5.834061	4590.282451
5.581199	4544.370838
0.235878	124.892129
5.432820	4691.431042
3.053625	2873.521545
4.614954	4336.647692
2.182436	2534.043106
2.445781	2572.739952
2.327604	2717.889382
3.207465	2751.929678
0.992272	965.154342
0.480531	435.027307
1.610263	1828.602151
3.429848	3212.188531
1.224053	1662.599593
3.244996	2217.533150
5.636111	4934.326968
0.807852	868.819660
3.240227	2942.459576
2.136858	1575.884533
4.616904	4222.744124
1.133415	1373.859449
3.357266	3533.098254
4.364787	4185.714297
5.354953	4595.270053
3.301918	3700.660070
2.363968	2496.116486
2.940488	2448.909416
4.623555	4482.552206
2.702636	2729.176925
0.483325	549.433990
5.211481	4627.820340
3.338869	3191.068612
3.262754	3059.477875
1.274343	1632.591863
3.162459	2851.501711
1.936374	2045.777642
3.119882	3002.548583
0.861053	1305.182281
3.156638	2871.262265
5.992574	4412.282594
0.590673	721.665861
5.720845	4487.430736
1.987852	2399.448269
4.639727	4719.363270
3.941542	3267.560278
2.685236	2330.231192
3.642362	3321.996285
4.708468	3904.351360
1.976876	2012.512613
1.681130	1654.255344
3.211610	3627.477634
4.128272	3486.296783
3.801256	3413.252797
4.053432	4384.874752
2.103337	2002.072489
4.204491	3476.097984
0.916174	829.981680
2.578205	2507.589500
0.249858	107.991831
1.672008	1734.754284
1.830131	1613.546247
1.945439	2028.517343
3.374225	2922.419345
1.915606	1958.620707
2.157292	2150.402057
1.353635	1227.873282
1.856231	1490.136927
1.316405	1688.909833
0.715813	651.150899
2.866114	3208.380834
3.215135	3323.462132
2.949086	3178.738690
2.219146	1580.771431
1.881483	1971.317660
4.575265	3889.678382
2.461484	2648.743001
2.285870	2502.809916
0.450066	729.981744
1.734382	1991.402523
1.883072	1720.725762
1.955869	2351.357552
2.749397	2502.197541
2.527695	2484.874250
2.888950	2549.679842
3.819054	3208.277857
4.167276	4400.657671
3.512770	3331.355583
5.473623	5045.245201
0.391306	591.649787
1.201870	668.656350
0.277071	476.416820
3.099177	2823.727673
4.887494	5155.217711
1.375148	1800.139872
5.171401	4676.743346
0.653603	1000.233136
5.247565	4840.414597
1.773569	1420.325969
0.839612	872.832245
2.314706	2273.352094
1.423343	1328.739191
1.525604	1576.770280
1.607902	1856.430366
4.092104	3660.093200
2.553390	2435.759230
1.622741	2042.864048
2.901464	2526.958494
3.500468	3117.384090
1.480929	1647.183065
2.014306	1950.543924
0.922848	631.745564
1.148179	1338.282829
3.289479	3099.135185
1.149245	1318.734577
2.489057	2619.123486
3.456543	3236.795167
0.862221	810.887848
2.686665	2720.844753
1.422567	1679.087883
5.556353	4537.978880
2.304653	2764.914855
4.114318	4640.470771
2.605137	2226.472144
0.563818	312.399776
3.021477	3271.783373
5.428358	4672.939642
2.856749	2891.762607
4.214963	4247.006955
4.759740	4173.832111
1.319342	1747.551756
1.261154	1093.696731
2.904807	3110.917289
2.004245	2362.094145
4.378949	3862.893563
4.906294	4903.282359
1.780391	1707.285193
1.351194	1125.111856
3.928305	3633.187649
1.488875	1451.092743
4.241590	3581.203010
2.055229	2043.469018
3.211362	3190.630992
0.814820	657.210400
2.972060	2490.543466
2.170054	2098.458835
2.781251	2798.344933
1.099523	1191.294004
3.632129	4073.853241
4.570650	4239.141979
1.278209	1181.587291
0.815581	919.266897
0.435128	380.503937
3.069100	3794.970988
2.884782	2961.576227
2.588546	2638.455594
1.333356	1015.258780
1.924783	1976.310943
2.820623	2487.811290
2.362178	2887.983661
5.848125	4393.747185
0.979876	1123.518826
3.372295	4121.238994
1.977583	2632.635604
2.073279	2156.143173
3.509489	3009.195144
3.356136	3196.019987
5.890678	5611.245482
0.948536	1013.449071
0.850797	1127.371881
3.551849	4100.588579
2.740615	2436.617513
1.486524	1535.942960
0.744310	1206.214707
0.772116	1033.142739
4.851544	4221.519255
1.187559	1118.768014
1.667488	1771.279368
1.314182	1279.539961
1.786373	2110.154514
0.698120	842.471185
2.461385	2645.204905
0.689498	698.435960
4.072243	3717.276737
1.339751	1258.473007
2.557340	2432.742614
4.722480	4131.042743
3.117917	3562.445911
2.524727	2528.246652
1.671070	1921.246824
1.703432	1768.336066
3.222399	2987.916956
5.926391	4074.987323
3.179046	2787.050999
2.640948	2738.605209
3.592023	3598.058397
2.226366	2316.943634
0.652978	885.361988
2.662523	2470.135559
5.496924	4420.742077
1.126584	900.774937
3.341700	3301.095568
1.220699	906.811371
2.537957	2765.722733
0.819662	877.287515
2.164250	2074.511734
3.759699	3209.833480
1.758233	1418.459910
3.196393	3089.852030
4.036042	4268.303503
5.172860	4706.312010
1.343121	1305.428532
1.957813	1729.527683
1.040985	912.534633
5.905842	4602.887192
5.171059	4209.203965
2.557085	1890.898598
4.396648	4318.325284
2.469967	1997.666812
2.970616	2500.502841
0.787272	921.626860
3.753682	3387.322419
0.945863	1216.032927
4.268649	3235.181546
3.938994	2803.502205
3.454692	3177.044017
0.520626	849.814592
1.592562	1637.572835
1.446343	1655.852943
1.805943	2167.483941
0.780817	787.791595
5.273881	5360.825173
2.622033	2938.258790
1.601390	1763.140899
1.948619	2192.322326
2.151116	2649.192585
2.851573	3014.340125
2.446156	2015.599229
5.094392	3976.001537
2.363041	2644.802916
5.901815	4729.742586
4.474258	4524.439111
1.248301	1413.748256
5.207843	4890.283937
0.900794	878.407924
4.201524	3858.110104
1.884730	2675.492684
4.703630	4601.127933
4.616159	4502.484981
4.113814	3957.996013
3.996512	3883.223683
1.598275	1338.360913
0.751061	949.941331
1.972284	2018.801091
1.119996	1736.367921
3.371138	3117.013795
1.752673	1744.035512
5.702437	4493.720100
3.063668	2725.636830
4.240547	4033.668368
0.964679	1170.428318
4.563929	4259.369445
5.128100	4945.876297
2.319861	2349.618106
2.880465	2731.786806
3.818549	4309.133990
1.124864	997.323647
2.387712	2859.958897
1.955240	2161.885466
1.018032	1340.589580
1.834245	1975.551899
0.692172	754.202768
0.451306	532.014884
0.974944	700.673168
5.558480	5340.859276
2.601854	2697.607696
5.589208	4556.450157
2.090749	1731.460194
1.624621	1672.337324
2.403550	2946.876661
2.119424	2285.564199
0.857227	1173.139955
3.062876	2927.867614
1.275662	1395.494244
2.949598	2517.380125
3.114184	2934.985596
1.039505	1298.236961
0.658994	435.854082
3.929982	3898.128189
2.203612	2151.565005
0.643017	263.072572
5.935446	4750.558636
0.641072	291.628294
3.371641	3226.284315
5.798368	4690.569154
1.359561	1253.053954
1.002257	927.827570
0.920856	1107.285737
1.593103	1673.785422
0.838046	458.876583
3.354501	2955.661792
0.663656	814.536802
2.418144	2388.442630
5.958343	5652.576213
4.174799	4016.244632
2.926786	3069.008239
1.604079	1502.968612
2.972253	3108.780198
2.497617	2353.008752
2.064707	2241.762390
0.957602	1029.084993
4.781569	5015.330260
2.161816	2294.749456
1.197645	1382.147762
1.835108	2112.742551
2.016627	1908.082842
4.280236	3297.925363
3.611062	3220.076527
3.849568	3417.087142
0.320532	40.995717
2.024728	2180.792052
2.295165	1834.187509
0.399526	626.470445
1.434363	1559.200433
3.787653	4069.583587
0.982467	583.356252
2.535567	2944.586812
1.272625	1665.443227
0.332572	348.771917
1.366884	1089.261388
5.705533	4128.243904
4.081012	3456.780426
5.518689	4764.518452
2.323296	3191.665484
0.873938	732.263613
2.594470	2216.020706
2.180923	2001.743375
4.415688	4398.505846
0.825605	1139.134750
2.324975	2214.134408
1.032013	1397.834735
1.672344	1641.978674
3.635265	3151.483966
2.272314	2525.936349
1.866404	1802.488812
1.938775	2087.838011
2.202128	2601.252295
3.960357	3192.819105
4.831978	4662.908455
5.471535	4541.283754
3.973916	3387.549277
1.637912	1893.260214
3.330639	3791.719935
2.111600	2141.786958
1.415703	1212.690023
4.387170	4339.398768
0.534507	244.121544
4.922783	4329.663256
2.210657	1964.791094
3.043257	3503.270285
3.165084	2855.533625
4.860189	4467.728226
3.040388	2783.482401
2.920102	2831.509501
0.684892	1012.312946
2.458443	2491.986211
1.032469	1189.540453
3.635763	3236.545975
2.430649	3020.364504
3.284295	3426.532362
0.553770	330.006789
0.768297	712.654927
3.501543	2811.730118
0.710634	526.274412
0.706760	893.673556
0.332439	430.444750
5.484445	4448.722968
3.636247	4123.629542
1.779746	1604.348161
1.568322	1482.298626
1.766297	1542.115264
3.886865	4108.533521
3.176409	3089.656302
1.163076	1194.009770
1.122163	1453.830828
0.826924	830.098437
3.170407	3325.500329
3.815548	3124.894456
1.453369	1670.923893
0.414011	240.661109
0.756664	945.786125
5.612506	5171.569479
1.564318	1391.708012
3.849001	4104.122888
2.976307	2735.464090
1.889837	1954.426709
1.238025	1348.337397
0.920862	1733.865266
2.925712	3333.478178
3.886726	3813.715276
3.079631	3122.676499
2.512531	2320.839624
0.555390	474.544640
5.619723	4025.162521
4.060081	2846.622669
1.554698	1602.233767
5.753977	4090.750935
2.858123	2871.295613
2.760499	2184.456627
3.705584	3574.946125
4.158007	3238.642612
3.149006	3081.090443
0.947364	623.524178
1.723177	1339.568119
5.182100	3590.301749
1.306784	1581.819039
1.852052	2248.982660
2.089034	2058.323666
2.118987	2483.204913
2.914945	2951.290129
5.338520	4436.131724
1.365041	1365.072041
0.921319	869.762972
1.208056	920.813034
4.784499	3677.406152
3.090053	2940.762138
1.529383	1424.120871
4.189956	3474.032531
4.558405	3726.023890
4.433458	3979.594512
5.089755	4527.906031
1.406892	1398.474848
3.752144	3757.445602
2.206715	1744.179583
4.396365	4195.229726
3.578219	3944.547520
3.899470	3747.918233
3.147240	3159.650977
1.134447	1227.260041
2.580721	2910.641409
5.810314	4625.487375
5.278390	5541.484777
0.562450	465.920082
1.087591	1108.107927
0.961577	966.880282
3.562247	3546.497663
4.204114	3897.461229
1.266484	1101.578313
2.402267	2760.271739
4.385797	4258.780917
3.605829	2895.607889
2.567694	2279.337850
2.799903	2689.813197
2.413414	2617.392704
1.572041	1762.824070
2.675619	2922.827296
3.335074	2799.395581
4.662332	3894.103093
3.038349	3086.202197
3.793316	3191.173136
1.069834	1284.310035
2.210993	2036.823038
0.300366	294.221317
1.386731	1601.281742
3.565306	3041.138523
5.897514	5474.643817
0.830217	823.713177
1.966410	2029.234329
4.070125	3538.637190
1.232008	1220.702942
2.628116	2985.617560
3.607565	3247.926769
2.930774	3001.161909
1.173469	698.241382
1.787849	2016.711777
3.951585	4001.563657
2.624044	2642.042672
0.240967	182.331287
3.792425	2969.074367
0.515323	654.361275
3.690102	2813.577027
1.226340	1188.888605
5.501911	5184.173905
1.835805	2177.236852
1.680751	1910.124890
1.027604	742.471394
1.601684	1189.049169
4.691829	4029.021372
5.953798	4697.537797
1.837220	1611.916494
2.156948	2195.428860
3.537536	3605.768822
4.777841	4249.205620
2.813421	2504.225555
1.927208	1868.988983
2.010602	2024.702675
3.375129	3112.642323
0.201216	310.828769
2.949605	3035.102662
1.788261	1483.577183
4.026863	3866.730206
0.803957	812.912309
2.789188	2267.014463
2.293567	2040.255951
3.071026	3249.370590
0.676199	707.373475
2.748468	2218.488851
2.658630	2692.260429
2.654683	2197.439310
2.866314	2963.910404
3.262491	2795.741173
4.106787	3619.213337
1.470727	1413.739642
4.260648	4030.075969
2.368715	2385.427173
0.733595	1001.985239
0.644976	676.863410
1.708062	1416.122540
3.959499	4311.065842
3.448170	3439.994701
3.986264	3827.332552
2.453309	2399.829166
2.122246	2612.584408
1.022142	654.832765
1.685456	1545.044122
2.096951	2296.254036
0.784994	822.572361
1.292263	1846.538579
2.839553	2465.236650
3.624288	3140.858360
5.979105	4236.988272
5.233837	4460.562014
3.072331	2744.401586
2.045189	2347.363257
3.037735	3062.630887
3.964914	3557.473939
0.908694	685.518056
1.999768	2764.620743
4.378469	4223.968110
1.897194	1739.277238
2.708771	2554.389996
2.787031	2441.997031
1.160430	990.609206
1.813957	1606.133039
1.709085	1921.855061
0.454100	383.924002
0.439313	519.013151
4.313231	3746.257541
1.482555	1277.198118
2.456958	2377.874896
1.576366	1738.644766
5.313064	5286.444550
1.432488	1020.441297
2.079193	2299.784201
4.657105	4180.855290
4.395834	4105.100735
1.166405	1486.056884
4.089250	3745.607656
2.196847	3101.289738
2.302165	2031.511977
0.968396	1431.338198
0.749634	987.573013
3.574705	3323.737729
2.360837	2532.658618
2.108520	2090.288063
3.584715	3079.933489
3.823381	3364.934088
1.065465	1197.614943
2.900903	3076.105606
0.975672	1071.766811
3.727561	3035.383453
3.151666	3454.455529
5.485700	4756.808866
0.695910	571.659233
0.637374	913.549165
1.515793	1799.343069
1.441234	706.533265
1.387818	1619.188516
4.965739	5135.741062
1.397123	2000.458116
1.478474	2276.777781
3.781593	3992.226181
2.161630	2213.203251
3.901322	3140.532152
0.678685	617.720511
2.322069	2108.923257
0.504541	602.018504
0.665437	920.872132
4.967499	4739.146022
0.990709	599.054717
2.522257	2369.999475
2.004513	1890.192370
1.757371	2069.861019
4.904499	4612.798635
0.421040	183.172713
3.190047	3088.304260
5.561639	4815.165020
2.652330	2907.454134
5.272464	4421.802335
0.612443	989.988328
2.035316	2252.513266
1.435614	1213.673261
3.593115	3031.061897
5.769799	4664.205020
1.422448	1877.916173
3.136181	3052.882260
1.210347	905.373887
2.677103	2727.623639
2.220994	2301.229559
5.660343	4298.802214
2.892151	3561.360802
1.765552	2190.100865
0.891644	866.639741
1.036557	1088.638884
1.309326	770.062401
1.402272	1363.524116
4.467504	3873.875914
2.657376	2419.499215
2.480998	2613.015225
0.894361	1045.867400
4.547882	4108.723403
3.542220	3448.406160
0.689765	784.510360
3.449115	3238.310689
2.573763	2714.826861
0.754670	957.710299
2.197324	2149.566766
2.309622	2041.678786
1.091174	654.121216
5.366576	4555.066943
4.462164	4217.668718
3.219748	2735.109612
2.214098	2288.799094
2.007184	2194.173888
3.118448	2845.921242
2.582616	2471.717172
0.663564	738.682559
2.431906	2920.381887
4.117408	3326.740699
2.201261	2217.981516
0.610846	788.692734
3.969417	4278.310082
1.222268	1096.579507
1.430035	1577.952597
1.087186	1144.702673
1.693009	1467.605479
3.763669	3235.248454
2.462858	2871.564234
1.235089	1018.338127
4.702342	4091.253832
4.718018	4407.405221
4.638192	4768.741181
1.358170	1640.188159
2.167858	2442.506378
5.814179	4451.318218
3.868395	3122.644569
0.461060	384.676074
0.677902	597.691496
2.220989	2031.051994
4.994381	4494.044372
2.551259	2510.453779
2.366768	1868.128306
0.856439	698.405356
3.150689	2905.444471
4.237603	4217.014232
1.883942	1480.759533
3.893592	3674.083246
5.573904	5014.427044
1.231027	1096.021103
2.480719	2663.131187
1.533885	1726.540070
4.017051	3546.269894
2.736719	2509.893883
3.029155	2446.379790
4.054173	4223.887820
1.944644	2310.858346
5.051756	3786.596843
2.525054	2078.818019
1.061882	749.449536
3.376811	3422.974619
4.020021	2990.131337
1.642934	1608.051451
4.522695	3563.563988
4.964668	4308.057390
1.496522	1965.317940
5.796473	5048.260449
0.996351	1473.529761
1.224645	1020.035714
1.159505	1253.922054
4.849670	4131.041582
3.136837	3198.916833
1.039805	1306.001572
2.122757	2563.061053
2.927195	3203.800631
0.762417	831.020667
4.743531	4924.719546
4.096418	4095.904110
2.399401	2317.648502
5.604104	4766.254578
2.031172	1957.296974
5.803565	5372.922290
3.213468	3361.565645
3.029633	3293.219189
1.091847	903.505058
4.739120	3384.614380
2.070402	2259.539591
1.077937	769.932941
0.337761	335.389901
2.650358	2418.926487
2.499252	2169.333432
3.520469	3266.687763
4.815097	4748.404173
0.744253	481.538236
3.597446	2991.446082
1.171219	921.775158
4.531163	4745.874242
4.213993	4332.772853
2.560974	2854.871146
3.463899	3480.327419
1.633998	1886.832127
2.251631	2885.497084
4.233971	4061.762757
2.201367	2424.288205
1.797032	2319.470569
2.350990	2610.740896
4.285856	4092.303903
1.711696	1876.667070
1.120874	1039.441220
3.474819	3887.696516
4.267946	3911.093814
0.836338	760.431920
1.362075	1702.786780
1.001192	764.861056
1.759632	2091.005687
2.164167	2472.254968
